Id,SalePrice
1977,323367.08553118
1978,344826.711573567
1979,344686.734693191
1980,199510.147823082
1981,336099.100741971
1982,221426.514061578
1983,221426.514061578
1984,188057.269871432
1985,227531.600629737
1986,233319.756461887
1987,184241.089779181
1988,163932.34550592
1989,195029.290186261
1990,206007.150482624
1991,198330.476230203
1992,208006.628845606
1993,176490.615779035
1994,226961.30117397
1995,191736.719381527
1996,256885.528301189
1997,340202.41780474
1998,323327.220057058
1999,220837.923893833
2000,301551.865000132
2001,247527.536510694
2002,242441.044368276
2003,275778.181209389
2004,255480.401395564
2005,234042.972238041
2006,224211.422559325
2007,282174.144890354
2008,185407.889739656
2009,172556.637099702
2010,192409.881039072
2011,163996.211559157
2012,180122.510772862
2013,166436.187417248
2014,173756.075339587
2015,192034.149650749
2016,171555.95639906
2017,195581.694035889
2018,117294.908755266
2019,109059.228682737
2020,110853.537170493
2021,109059.228682737
2022,182962.994626692
2023,157008.277310594
2024,208569.582781415
2025,361683.672763036
2026,187573.353804373
2027,144649.429978499
2028,174821.754461333
2029,163771.291702832
2030,283124.850302603
2031,244882.401999211
2032,257942.343573155
2033,274625.824655869
2034,174769.767262247
2035,198625.623135997
2036,217854.931106019
2037,218920.261861475
2038,320794.010968669
2039,210091.692722804
2040,342007.243683467
2041,244350.355553152
2042,203446.991805528
2043,182708.291340783
2044,209667.078812242
2045,223774.72309748
2046,177758.81728096
2047,142436.27473115
2048,124646.104833174
2049,185732.621254843
2050,192315.672675784
2051,96965.6558171983
2052,139182.495371429
2053,126402.915828714
2054,79190.6961870885
2055,161158.977316916
2056,120786.283059148
2057,120836.191744951
2058,193391.187703224
2059,130334.822334718
2060,142587.393215928
2061,188059.002663605
2062,125453.454869593
2063,106703.516025772
2064,142025.367941426
2065,127754.492128245
2066,182017.774190017
2067,119067.507740581
2068,193255.832738085
2069,72612.9585871512
2070,105749.565069319
2071,85045.7751968613
2072,158478.061242552
2073,130367.770756927
2074,194294.412461688
2075,139157.625242887
2076,121258.305491735
2077,135760.663109687
2078,120224.081314974
2079,155097.931584697
2080,130458.194220592
2081,141346.421617251
2082,163996.211559157
2083,147882.346327375
2084,106354.357731522
2085,126335.105370864
2086,118038.382531951
2087,138540.987674575
2088,110682.406806549
2089,95524.1429183987
2090,128763.495548215
2091,163996.211559157
2092,134630.504306907
2093,127798.971731759
2094,163996.211559157
2095,163865.222326156
2096,91140.589346885
2097,163996.211559157
2098,164240.643524646
2099,47218.9205731457
2100,163996.211559157
2101,133694.382026127
2102,158719.3517712
2103,104198.239820771
2104,178348.962394208
2105,163996.211559157
2106,79991.8688876981
2107,246642.358505422
2108,117294.908755266
2109,106050.568100542
2110,124605.61467301
2111,168832.593761994
2112,146034.927523246
2113,118805.006293777
2114,118802.123964518
2115,160272.209456021
2116,126792.7210722
2117,148997.949576455
2118,140581.770658221
2119,118806.28652808
2120,103711.591428997
2121,163996.211559157
2122,104005.390333127
2123,89133.7259327597
2124,212992.143394528
2125,169238.066634775
2126,172423.64218215
2127,163996.211559157
2128,135497.843894507
2129,126875.241498483
2130,148680.49557835
2131,199447.545993967
2132,125413.50500805
2133,150104.687316426
2134,137168.904727463
2135,105397.421357904
2136,163996.211559157
2137,121859.819295337
2138,133665.263497957
2139,152053.269196345
2140,117840.522062739
2141,132739.149086617
2142,123349.921474903
2143,138200.157276368
2144,145827.5982743
2145,115655.979664549
2146,156026.853151007
2147,159379.675424364
2148,147724.565533451
2149,135043.091039496
2150,214504.247308999
2151,140679.417905953
2152,163996.211559157
2153,153048.017467182
2154,163996.211559157
2155,134408.89508786
2156,218776.291061729
2157,223257.400962286
2158,212447.685259521
2159,200634.159016166
2160,170982.305802134
2161,276751.158823022
2162,424555.82255911
2163,330399.133783301
2164,258428.111718729
2165,183093.875067007
2166,129882.98335216
2167,204361.634464292
2168,176392.32804988
2169,189865.339292602
2170,202904.624784206
2171,134835.259335436
2172,136337.648669461
2173,149754.870953624
2174,231175.108143288
2175,316023.228131569
2176,297025.069595061
2177,231461.613431218
2178,221573.466382126
2179,133798.12862603
2180,240896.15637255
2181,206936.981761673
2182,240949.463056561
2183,198533.493021598
2184,124639.399922367
2185,105348.108117318
2186,157423.51962866
2187,153787.095237305
2188,155733.911656025
2189,174984.122978516
2190,163996.211559157
2191,163996.211559157
2192,163996.211559157
2193,163996.211559157
2194,163996.211559157
2195,100748.165414911
2196,100186.6723751
2197,114700.74562249
2198,178411.958701547
2199,185364.507484948
2200,136877.016145765
2201,149776.370217958
2202,187631.618244031
2203,167229.800261853
2204,149523.002928485
2205,130064.123529175
2206,139919.832499738
2207,192028.640691111
2208,211909.133207352
2209,199121.37573797
2210,134448.506639713
2211,126104.314921428
2212,129640.864803774
2213,163996.211559157
2214,132161.327049344
2215,103700.687570439
2216,156566.600671778
2217,53086.1915133741
2218,88849.2283829354
2219,70232.1715861958
2220,81794.8487652935
2221,251708.153904244
2222,223904.828031119
2223,280950.094888457
2224,222939.277363158
2225,134314.971390007
2226,162361.448594496
2227,202779.112338802
2228,266373.670720233
2229,225525.9310032
2230,131036.413792271
2231,208210.843394293
2232,188496.146977248
2233,168265.406606228
2234,231517.74299347
2235,203618.98365069
2236,271732.177856192
2237,319619.867129441
2238,240274.606752641
2239,163996.211559157
2240,162632.736841154
2241,143056.947940531
2242,133639.194275871
2243,124704.502414856
2244,95223.985715537
2245,93984.3227065188
2246,128012.424629492
2247,163996.211559157
2248,105727.591632125
2249,107743.627489137
2250,121623.368471392
2251,139070.891818483
2252,196381.92992356
2253,145910.279420118
2254,157525.061223298
2255,176383.134257855
2256,182138.073740525
2257,197280.85935923
2258,181773.217028125
2259,172888.784178035
2260,163220.095093315
2261,203574.462387018
2262,218787.129455307
2263,297610.263444392
2264,464358.842841941
2265,167742.162454027
2266,281334.600922306
2267,320171.839852222
2268,390919.035196106
2269,170622.254639856
2270,180119.515287648
2271,221837.679900163
2272,201056.395444916
2273,160832.224351868
2274,173078.510688051
2275,179524.146579693
2276,191627.290131115
2277,188540.528883697
2278,146586.58471131
2279,112504.344714027
2280,89211.1871786233
2281,175090.674457026
2282,177545.487504749
2283,124651.52291627
2284,133769.312639148
2285,154265.172755734
2286,117567.756224107
2287,336514.24377779
2288,286289.882093147
2289,338766.498417225
2290,399061.911453084
2291,295509.600869484
2292,411917.341766022
2293,446231.36426411
2294,386062.751035775
2295,459138.844236077
2296,277094.94769026
2297,264488.042773011
2298,336375.260771339
2299,352810.706467902
2300,300872.261079333
2301,249537.658423971
2302,246286.362034106
2303,262417.742504226
2304,271553.068780286
2305,172138.65697356
2306,172138.65697356
2307,177202.483225087
2308,244176.34052386
2309,277061.037170408
2310,219509.930785953
2311,203123.430073068
2312,162466.811905085
2313,164064.448555565
2314,174925.767665809
2315,161431.891251252
2316,187149.874881009
2317,174162.364196831
2318,162256.052899876
2319,179185.64600485
2320,188721.89773186
2321,263566.964700997
2322,189942.300343641
2323,166118.407653642
2324,163447.525114678
2325,213942.294878791
2326,164325.828986799
2327,204536.461248092
2328,206648.837878894
2329,175175.976899793
2330,174317.853810005
2331,339078.837890577
2332,378457.781987492
2333,314461.102200747
2334,254450.079719518
2335,253461.844986445
2336,308395.280307013
2337,199700.107520136
2338,268008.449916459
2339,241518.090838105
2340,403549.0668763
2341,214888.786253951
2342,242445.420227286
2343,212253.408475379
2344,233300.446441246
2345,271885.793659033
2346,221000.453930213
2347,196473.722236865
2348,224980.319685717
2349,146586.080517997
2350,255783.443593126
2351,246923.04008297
2352,285198.833422187
2353,232912.492806005
2354,163996.211559157
2355,163996.211559157
2356,137685.556571032
2357,209781.43653409
2358,178186.721681597
2359,134538.658938809
2360,111129.01833826
2361,133639.194275871
2362,242426.659197893
2363,133414.127725756
2364,151027.596728438
2365,225265.328150571
2366,200737.79102754
2367,242669.961993628
2368,198086.1535676
2369,243743.361454519
2370,161870.592870535
2371,165112.942838993
2372,197884.293412433
2373,244174.591919684
2374,280047.414534926
2375,237698.586801998
2376,292622.23808794
2377,350540.619089118
2378,151874.65553689
2379,203690.402816833
2380,150249.471686228
2381,171548.813644883
2382,201701.429181683
2383,221255.063702997
2384,222693.783583028
2385,154565.506547355
2386,136945.749042792
2387,121656.956873058
2388,112717.989356287
2389,131260.04416746
2390,135387.048379211
2391,127924.563423976
2392,111129.01833826
2393,182733.320019104
2394,150273.197523203
2395,188939.466945183
2396,153635.816410156
2397,199531.39359354
2398,121531.340004297
2399,163996.211559157
2400,163996.211559157
2401,105169.587606783
2402,126690.903085609
2403,190650.094403064
2404,137218.469382149
2405,166862.665275185
2406,128060.95428867
2407,118930.814156977
2408,134614.108524531
2409,128165.668029686
2410,192040.674189081
2411,113053.558053183
2412,140246.474533103
2413,133046.787490344
2414,121415.906469315
2415,172773.265429936
2416,142329.853710306
2417,136029.709637435
2418,113259.385338902
2419,128610.580887571
2420,113213.015567653
2421,129579.781599749
2422,113190.783842231
2423,163996.211559157
2424,151565.441780764
2425,204462.917120797
2426,131495.725486879
2427,163996.211559157
2428,170027.508456601
2429,111443.526290639
2430,129291.313562006
2431,124621.242526676
2432,121108.148709612
2433,129928.105395145
2434,134810.504356369
2435,143994.800375974
2436,93717.8554252121
2437,109059.228682737
2438,113083.564935761
2439,124780.658358926
2440,156493.975499106
2441,119883.889240439
2442,103435.851934583
2443,128879.885912662
2444,129850.020947736
2445,90273.0684801054
2446,146810.836305119
2447,216337.302934881
2448,151162.88592409
2449,116205.885787393
2450,174018.248410012
2451,124380.868536384
2452,221550.164965297
2453,75577.1693790369
2454,96833.5928425957
2455,102493.927496914
2456,132881.845108178
2457,109100.293269143
2458,132371.619770381
2459,110440.041759972
2460,161951.326960575
2461,122770.083814946
2462,119437.951066532
2463,136222.320644274
2464,183763.324080322
2465,157506.270220787
2466,137421.987431404
2467,171961.824875419
2468,115536.512076071
2469,126408.362549337
2470,189328.880177948
2471,190463.355809566
2472,201515.729800429
2473,123774.391967326
2474,116426.810523547
2475,223483.526039942
2476,121379.156053337
2477,116538.512312586
2478,163483.003917386
2479,116640.037241081
2480,131060.293179996
2481,121108.148709612
2482,118203.522469112
2483,110857.852923738
2484,126339.53592928
2485,112366.962116175
2486,139936.35116274
2487,175391.973903961
2488,154265.75020334
2489,160589.951695748
2490,129855.362090668
2491,84346.4517920437
2492,178264.308146258
2493,128478.928728782
2494,158943.072891344
2495,102768.79503537
2496,216073.533901042
2497,158850.112264286
2498,109059.228682737
2499,84036.1124358359
2500,120972.177080554
2501,141608.043688554
2502,139173.08851367
2503,104220.328515651
2504,187276.020402237
2505,202091.846220204
2506,280627.336692819
2507,342063.201663276
2508,280627.336692819
2509,239034.736194009
2510,237808.581848454
2511,190320.447446191
2512,199729.342709412
2513,204992.886162719
2514,225893.48528867
2515,132288.260826817
2516,150421.063124065
2517,117704.149204838
2518,124978.618752089
2519,207484.245002229
2520,196932.152777782
2521,193959.246695955
2522,206077.401684825
2523,121876.600875288
2524,132242.467415181
2525,130935.859846808
2526,133639.194275871
2527,111314.581516684
2528,121114.202396973
2529,126537.38732324
2530,97590.3670297022
2531,228933.154903531
2532,209498.043290665
2533,196208.949304266
2534,246474.742029329
2535,287247.789120598
2536,206787.420878705
2537,221319.990616413
2538,180463.642159966
2539,181980.711281954
2540,174499.872135917
2541,181141.615105471
2542,146067.661884942
2543,114013.513204022
2544,122182.413701261
2545,143123.450751101
2546,161792.526711972
2547,147876.393245931
2548,143392.139275428
2549,140448.401094651
2550,1090183.91338433
2551,137226.247112324
2552,115655.979664549
2553,163996.211559157
2554,163996.211559157
2555,117535.554679375
2556,91137.1802608167
2557,107142.678524824
2558,163996.211559157
2559,143149.515359739
2560,136375.022866216
2561,140466.912729803
2562,139681.519553574
2563,143515.823995111
2564,195384.713974507
2565,114803.759262509
2566,114002.904883788
2567,138294.093600466
2568,194060.411128062
2569,187898.856571327
2570,135074.122435262
2571,162040.063313409
2572,186632.147861245
2573,231181.455122438
2574,243579.658671789
2575,148931.991453421
2576,163996.211559157
2577,163996.211559157
2578,94167.007526236
2579,63954.6596721113
2580,163996.211559157
2581,121182.234115138
2582,114542.470576903
2583,249223.20719051
2584,161711.788005758
2585,178362.554718034
2586,203504.297533415
2587,209062.043936331
2588,140371.946976292
2589,147226.830196289
2590,212295.850444747
2591,182931.548663018
2592,230496.546386283
2593,244357.294824561
2594,188447.615190889
2595,216231.656385034
2596,314352.914442976
2597,188154.794314332
2598,236865.463611809
2599,381237.068587162
2600,133687.862948077
2601,140849.231607396
2602,99230.257221555
2603,95444.9123637587
2604,163996.211559157
2605,99230.257221555
2606,128972.34494768
2607,172689.549118107
2608,163478.256060345
2609,140811.593005815
2610,163996.211559157
2611,136318.114451516
2612,141399.353831739
2613,105727.591632125
2614,110126.997457984
2615,167392.131057024
2616,134366.564231793
2617,203275.268158799
2618,191534.564537695
2619,246502.263011094
2620,165142.310909569
2621,169722.009652704
2622,175029.06129959
2623,245885.13429822
2624,281741.217657169
2625,331948.119800486
2626,160656.04409582
2627,206217.623101343
2628,364558.477165769
2629,451542.451121966
2630,327226.764190471
2631,443157.665283681
2632,363817.055633697
2633,293883.177217516
2634,357452.149751074
2635,151738.80124366
2636,205012.233423028
2637,171396.635368541
2638,223268.375843421
2639,173326.256297318
2640,155406.307201144
2641,107600.899822371
2642,184581.447612178
2643,137549.20098509
2644,139726.239005174
2645,121206.750039018
2646,117270.098063767
2647,124651.52291627
2648,152546.60760465
2649,132105.390060266
2650,154075.776198615
2651,163732.830258416
2652,379749.135885127
2653,277111.860480972
2654,258858.026300529
2655,345530.438714193
2656,313394.932533195
2657,309450.955134006
2658,261124.773267872
2659,285276.396091975
2660,312575.599742475
2661,334995.18883125
2662,333341.489089233
2663,283209.231361244
2664,275317.332552246
2665,320473.871490831
2666,287959.729634435
2667,159530.163821001
2668,181186.660429104
2669,174162.364196831
2670,284449.843100593
2671,181186.660429104
2672,193437.097755279
2673,207102.086800459
2674,208840.183733325
2675,178235.143385764
2676,190091.134848616
2677,185080.723361427
2678,250342.424466037
2679,265342.97005564
2680,284372.392000164
2681,378130.792594375
2682,317781.41097012
2683,424238.497375635
2684,304213.726721704
2685,317252.61010815
2686,242686.490677403
2687,283382.972345975
2688,238775.770980139
2689,214619.207065499
2690,406571.604714486
2691,174126.559560152
2692,163996.211559157
2693,202647.490980663
2694,163996.211559157
2695,195622.6756873
2696,187048.97090046
2697,181643.417353404
2698,173904.37170962
2699,180248.946370159
2700,164985.811687714
2701,150962.278997161
2702,129732.477806134
2703,144093.366208212
2704,136395.830527619
2705,117294.908755266
2706,111542.491031811
2707,124978.320304139
2708,120019.977663121
2709,163996.211559157
2710,113679.01295996
2711,275557.445582321
2712,321528.583161601
2713,178329.516249514
2714,163619.433936907
2715,163186.49614211
2716,154022.229806823
2717,166260.309187773
2718,245693.099318595
2719,143908.793546525
2720,196378.918269431
2721,134464.159535281
2722,158171.95111821
2723,144701.791597841
2724,109931.54104475
2725,121855.758838947
2726,127962.297908444
2727,163126.435751211
2728,170310.761907906
2729,141218.42464532
2730,135217.670140251
2731,118754.136229661
2732,118731.882957571
2733,157153.312773086
2734,155194.682648115
2735,128758.836663367
2736,136481.150419094
2737,114013.513204022
2738,174610.199204951
2739,167424.180176579
2740,147406.040481438
2741,137788.41843586
2742,167469.447343478
2743,134635.689876666
2744,142433.803580707
2745,136793.111033753
2746,118930.814156977
2747,147900.099507788
2748,119045.386855398
2749,118726.474549455
2750,122195.458223752
2751,110440.041759972
2752,233440.440189361
2753,147820.473518152
2754,262603.038458212
2755,155256.451457213
2756,69516.3461930139
2757,76820.3724301093
2758,74226.1286501547
2759,162835.254917096
2760,129779.465858497
2761,142262.1147769
2762,146576.963716341
2763,193458.123559063
2764,154999.039335611
2765,251257.979284653
2766,107668.786515656
2767,85612.1240766707
2768,163996.211559157
2769,128572.396444079
2770,169072.015995801
2771,109059.228682737
2772,163996.211559157
2773,159796.66278306
2774,149469.569097766
2775,116669.487203273
2776,159580.597129319
2777,177318.081652067
2778,120307.097412302
2779,147139.464853207
2780,135418.718137215
2781,107674.275194325
2782,91536.1809549524
2783,100112.549107725
2784,127622.889956126
2785,148572.229534447
2786,57900.4691494226
2787,120212.337929986
2788,84398.6802814907
2789,202576.804952775
2790,163996.211559157
2791,127622.889956126
2792,163996.211559157
2793,143555.824931375
2794,83576.5873422019
2795,110963.973972912
2796,94167.007526236
2797,232327.669499357
2798,108891.210246847
2799,116284.566332051
2800,163996.211559157
2801,131746.645869272
2802,129643.919608976
2803,225716.57748853
2804,127883.502648291
2805,97600.4668818907
2806,108996.180334468
2807,155617.949500375
2808,135438.601380067
2809,127332.164054435
2810,122399.243152783
2811,155754.306856588
2812,147666.02350077
2813,204646.658882139
2814,203199.880058376
2815,97626.7078986264
2816,246166.023121031
2817,130635.184228529
2818,115541.201205063
2819,170135.12404535
2820,129121.902241378
2821,119656.554440545
2822,196099.157283242
2823,282067.985482247
2824,180585.743672127
2825,123352.907572668
2826,122263.389364844
2827,141277.256906024
2828,202356.295884301
2829,219462.030663025
2830,244600.90982833
2831,184463.829274234
2832,218570.246988391
2833,272631.061308743
2834,203030.811852525
2835,223192.645840138
2836,187529.338667484
2837,179402.015560577
2838,138134.709414041
2839,163020.899956296
2840,205028.828706061
2841,196322.724960614
2842,202023.606347831
2843,140496.728973538
2844,157963.728135636
2845,109059.228682737
2846,196218.763207088
2847,174937.895832267
2848,222675.285823644
2849,204049.980778636
2850,279392.397178956
2851,217919.863444274
2852,235067.19027392
2853,209889.618340144
